"left_edge","right_edge","a","b","right_edge","CDF_left","CDF_right"
0.7833333333333333,0.7866666666666666,-16.3471256701888,14.359096032041963,0.7866666666666666,0.9230949151273283,0.9281835897304739
0.7866666666666666,0.79,-16.57464665022165,14.538079203001137,0.79,0.9281835897304739,0.9330893655985064
0.79,0.7933333333333333,-16.773138566400295,14.694887816782268,0.7933333333333333,0.9330893655985064,0.9378098759931133
0.7933333333333333,0.7966666666666666,-16.940533354342527,14.827687681883106,0.7966666666666666,0.9378098759931133,0.9423430882103833
0.7966666666666666,0.8,-17.07476242879984,14.934623511200765,0.8,0.9423430882103833,0.9466873265621899
0.8,0.8033333333333333,-17.173774108202572,15.013832854722951,0.8033333333333333,0.9466873265621899,0.9508412952665696
0.8033333333333333,0.8066666666666666,-17.235553588139837,15.063462370272553,0.8066666666666666,0.9508412952665696,0.9548041010393036
0.8066666666666666,0.81,-17.25814563399794,15.08168662059809,0.81,0.9548041010393036,0.9585752751496909
0.81,0.8133333333333334,-17.239680143370755,15.06672957319007,0.8133333333333334,0.9585752751496909,0.962154794672427
0.8133333333333334,0.8166666666666667,-17.17840069956799,15.016888958897155,0.8166666666666667,0.962154794672427,0.9655431026349244
0.8166666666666667,0.82,-17.072696196115594,14.93056361441103,0.82,0.9655431026349244,0.9687411267257797
0.82,0.8233333333333334,-16.9211355563817,14.806283889829237,0.8233333333333334,0.9687411267257797,0.9717502961957873
0.8233333333333334,0.8266666666666667,-16.722505499460627,14.64274514296422,0.8266666666666667,0.9717502961957873,0.9745725565488179
0.8266666666666667,0.83,-16.475851210426327,14.438844264029198,0.83,0.9745725565488179,0.9772103815867933
0.83,0.8333333333333334,-16.180519656858117,14.193719074567584,0.8333333333333334,0.9772103815867933,0.9796667823421731
0.8333333333333334,0.8366666666666667,-15.83620515108314,13.906790319755105,0.8366666666666667,0.9796667823421731,0.9819453124041754
0.8366666666666667,0.84,-15.442996585984169,13.577805820288965,0.84,0.9819453124041754,0.9840500691231945
0.84,0.8433333333333334,-15.001425568908516,13.206886165945416,0.8433333333333334,0.9840500691231945,0.9859856901635741
0.8433333333333334,0.8466666666666667,-14.512514441668356,12.794571115306214,0.8466666666666667,0.9859856901635741,0.9877573448705623
0.8466666666666667,0.85,-13.977822904346127,12.341865613706727,0.85,0.9877573448705623,0.9893707199256287
0.85,0.8533333333333334,-13.399491658471188,11.85028405471303,0.8533333333333334,0.9893707199256287,0.9908319987886783
0.8533333333333334,0.8566666666666667,-12.780281155533606,11.321891092206295,0.8566666666666667,0.9908319987886783,0.9921478344694287
0.8566666666666667,0.86,-12.123603188310604,10.759336966951922,0.86,0.9921478344694287,0.9933253152371581
0.86,0.8633333333333333,-11.433542708820141,10.165884954590124,0.8633333333333333,0.9933253152371581,0.9943719229721247
0.8633333333333333,0.8666666666666667,-10.714866918244686,9.545428188726648,0.8666666666666667,0.9943719229721247,0.9952954839869413
0.8666666666666667,0.87,-9.973018379707586,8.90249278866116,0.87,0.9952954839869413,0.9961041123056582
0.87,0.8733333333333333,-9.214088692962386,8.242223961192837,0.8733333333333333,0.9961041123056582,0.9968061455850827
0.8733333333333333,0.8766666666666667,-8.44476919105489,7.570351596193624,0.8766666666666667,0.9968061455850827,0.9974100740984847
0.8766666666666667,0.88,-7.672275235183089,6.893131894879344,0.88,0.9974100740984847,0.9979244634761854
0.88,0.8833333333333333,-6.904241069883177,6.217261829415422,0.8833333333333333,0.9979244634761854,0.9983578722077466
0.8833333333333333,0.8866666666666667,-6.148582940895491,5.5497638154763,0.8866666666666667,0.9983578722077466,0.9987187652503593
0.8866666666666667,0.89,-5.413329362454821,4.897838975925572,0.89,0.9987187652503593,0.9990154254468422
0.89,0.8933333333333333,-4.7064191354083285,4.2686888738541935,0.8933333333333333,0.9990154254468422,0.9992558648183368
0.8933333333333333,0.8966666666666666,-4.035470030220976,3.6693076732201586,0.8966666666666666,0.9992558648183368,0.9994477381389115
0.8966666666666666,0.9,-3.407523987436001,3.106249388189631,0.9,0.9994477381389115,0.9995982614927214
0.9,0.9033333333333333,-2.8287782107054458,2.5853781891321317,0.9033333333333333,0.9995982614927214,0.9997141387232081
0.9033333333333333,0.9066666666666666,-2.3043154851215206,2.111613527021319,0.9066666666666666,0.9997141387232081,0.999801498766496
0.9066666666666666,0.91,-1.8378511470397323,1.688685860493831,0.91,0.999801498766496,0.9998658467729385
0.91,0.9133333333333333,-1.4315178694857422,1.3189225779197002,0.9133333333333333,0.9998658467729385,0.9999120316181781
0.9133333333333333,0.9166666666666666,-1.0857120976847021,1.00308663967475,0.9166666666666666,0.9999120316181781,0.9999442318524889
0.9166666666666666,0.92,-0.7990266457953562,0.7402916421095165,0.92,0.9999442318524889,0.9999659613160027
0.92,0.9233333333333333,-0.5682915772813664,0.5280153790766458,0.9233333333333333,0.9999659613160027,0.999980094567166
0.9233333333333333,0.9266666666666666,-0.3887389904798315,0.3622284905965619,0.9266666666666666,0.999980094567166,0.9999889109818417
0.9266666666666666,0.93,-0.2542959960442973,0.23764464908630015,0.93,0.9999889109818417,0.9999941549799256
0.93,0.9333333333333333,-0.1579940489451095,0.1480838382840555,0.9333333333333333,0.9999941549799256,0.9999971084777596
0.9333333333333333,0.9366666666666666,-0.0924632278782164,0.08692173862162193,0.9366666666666666,0.9999971084777596,0.9999986705462779
0.9366666666666666,0.94,-0.05046014805688293,0.047578853855639584,0.94,0.9999986705462779,0.999999438596041
0.94,0.9433333333333334,-0.02536292957390095,0.023987468481636524,0.9433333333333334,0.999999438596041,0.9999997854064839
0.9433333333333334,0.9466666666666667,-0.011562199030502117,0.010968779335696958,0.9466666666666667,0.9999997854064839,0.9999999270773235
0.9466666666666667,0.95,-0.004689003796333557,0.004462154514017388,0.95,0.9999999270773235,0.9999999784637029
0.95,0.9533333333333334,-0.0016506343029685862,0.0015757034953206661,0.9533333333333334,0.9999999784637029,0.9999999946298707
0.9533333333333334,0.9566666666666667,-0.0004886514466587938,0.000467946505638664,0.9566666666666667,0.9999999946298707,0.9999999989111176
0.9566666666666667,0.96,-0.00011671501714734215,0.00011212732140604191,0.96,0.9999999989111176,0.9999999998292175
0.96,0.9633333333333334,-0.00002128468510531849,0.00002051420264569919,0.9633333333333334,0.9999999998292175,0.9999999999806524
0.9633333333333334,0.9666666666666667,-2.7496028337445846e-6,2.658740057416327e-6,0.9666666666666667,0.9999999999806524,0.9999999999985635
0.9666666666666667,0.97,-2.2671168246290764e-7,2.1994527784403908e-7,0.97,0.9999999999985635,0.9999999999999395
0.97,0.9733333333333334,-1.0277315988477445e-8,1.0003942363841811e-8,0.9733333333333334,0.9999999999999395,0.9999999999999989
0.9733333333333334,0.9766666666666667,-2.0516488898236796e-10,2.0038196033326963e-10,0.9766666666666667,0.9999999999999989,1.
0.9766666666666667,0.98,-1.2742508528865776e-12,1.248770426809464e-12,0.98,1.,1.
0.98,0.9833333333333333,-1.3772038315106628e-15,1.354250735498286e-15,0.9833333333333333,1.,1.
0.9833333333333333,0.9866666666666667,-9.035379701847852e-20,8.914907986934971e-20,0.9866666666666667,1.,1.
0.9866666666666667,0.99,-4.3335268610398774e-26,4.2901915924298367e-26,0.99,1.,1.
0.99,0.9933333333333333,-1.0735912170027755e-36,1.066433942222757e-36,0.9933333333333333,1.,1.
0.9933333333333333,0.9966666666666667,-4.674869131603312e-58,4.659286234497968e-58,0.9966666666666667,1.,1.
0.9966666666666667,1.,-1.3462304258637476e-122,1.3462304258637476e-122,1.,1.,1.
