id,tree_re,tree_im,ep0_re,ep0_im,epm1_re,epm1_im,epm2_re,epm2_im
272,1.09580153984780247e-002,-0.0000000000000000,-1.49686325228016396e-002,-9.90115456857817641e-003,-2.88821708127842604e-003,-8.62030570369641991e-004,-2.74392852740711144e-004,-1.80003844698723882e-018
273,1.54698785967165176e-002,-0.0000000000000000,-2.09463113735629987e-002,-1.40147998001870205e-002,-4.07741420159720997e-003,-1.21696381920138961e-003,-3.87371614772337870e-004,-3.22174817353232119e-019
274,2.73070761199030315e-002,-0.0000000000000000,-3.65079783241639769e-002,-2.47072016067620623e-002,-7.19735835536059951e-003,-2.14815671877792826e-003,-6.83779520643007467e-004,2.80268529372510590e-018
275,-1.58769508466897856e-004,0.0000000000000000,2.30514417739924543e-004,1.37555909350032483e-004,4.18470669438253010e-005,1.24898683427223253e-005,3.97564855925278106e-006,-7.89009900240918411e-018
276,-3.08799764417363293e-004,0.0000000000000000,4.22602716802979823e-004,2.68343589799946067e-004,8.13907192223737468e-005,2.42922488580979408e-005,7.73246297105395146e-006,-4.25731407286764397e-019
277,-4.42747992939042682e-004,0.0000000000000000,5.92643531740010649e-004,3.85984065324434687e-004,1.16695612241019960e-004,3.48295098049486646e-005,1.10865773042260914e-005,-1.67989049527610506e-018
278,-5.53636957669885596e-004,0.0000000000000000,7.31218637640136931e-004,4.84413362765216302e-004,1.45922747850269494e-004,4.35527753011802631e-005,1.38632789487854835e-005,-1.63200173650919563e-019
279,-6.34867821836742328e-004,0.0000000000000000,8.29400619025139410e-004,5.57879949787659169e-004,1.67332862818741438e-004,4.99429368062935332e-005,1.58973305308380076e-005,-4.46152366296784911e-019
280,-6.80229910011909437e-004,0.0000000000000000,8.78769143736606766e-004,6.00940021656382528e-004,1.79289002051585665e-004,5.35114211822562908e-005,1.70332143857351583e-005,-3.30102069908466758e-019
281,6.83901761755953018e-004,-0.0000000000000000,-8.71415557564412884e-004,-6.08445170126678796e-004,-1.80256796364238256e-004,-5.38002735288101364e-005,-1.71251589435353280e-005,3.89439515554325898e-019
282,6.40437582237183482e-004,-0.0000000000000000,-7.99928609592687840e-004,-5.75516801331930374e-004,-1.68800891153617733e-004,-5.03810913041896364e-005,-1.60367994389709346e-005,-1.04792387258411114e-019
283,5.44732213969337394e-004,-0.0000000000000000,-6.57352895493603794e-004,-4.97500874904721808e-004,-1.43575714023077433e-004,-4.28522687759114147e-005,-1.36403007967619032e-005,2.35248462447438637e-019
284,3.91955828911542416e-004,-0.0000000000000000,-4.37109194844149257e-004,-3.69894939010365510e-004,-1.03308261488686208e-004,-3.08338594598465206e-005,-9.81472229537289557e-006,6.45852757569223539e-020
285,1.77446172603218957e-004,-0.0000000000000000,-1.32861613399501833e-004,-1.88236630113130339e-004,-4.67696976224674018e-005,-1.39590993274583741e-005,-4.44331931819480177e-006,1.13827372114950487e-019
286,1.03459545603467286e-004,-0.0000000000000000,-2.61690947337627150e-004,-5.20619803962701910e-005,-2.72689548211282303e-005,-8.13881782987891452e-006,-2.59066617710631158e-006,-2.42298493328811627e-019
287,4.55680856805750184e-004,-0.0000000000000000,-7.53134341341335435e-004,-3.55958051583319399e-004,-1.20104342473432968e-004,-3.58468951370313066e-005,-1.14104211111156125e-005,1.03139762887634189e-020
288,8.84783313525728480e-004,-0.0000000000000000,-1.34882797068361848e-003,-7.29138093535107229e-004,-2.33203384595168155e-004,-6.96029560715605186e-005,-2.21553090252325007e-005,1.80239109745846945e-019
289,1.39757706110656935e-003,-0.0000000000000000,-2.05766287496184346e-003,-1.17855975721534037e-003,-3.68361039251351727e-004,-1.09942732083646009e-004,-3.49958585362548105e-005,-3.08575063416751302e-019
290,2.00305988307311958e-003,-0.0000000000000000,-2.89126855087421582e-003,-1.71329180034155348e-003,-5.27948862889082975e-004,-1.57574048831264722e-004,-5.01573775488975082e-005,-1.99130807857545573e-020
291,2.71395699236715157e-003,-0.0000000000000000,-3.86600559840598323e-003,-2.34587192003385316e-003,-7.15320854939754383e-004,-2.13497956429527637e-004,-6.79585102115837724e-005,1.19082068729214956e-019
292,3.54935683592371744e-003,-0.0000000000000000,-5.00641285468558794e-003,-3.09462181244522880e-003,-9.35508179933017747e-004,-2.79216079413664329e-004,-8.88772384587579848e-005,-3.52535130287131490e-019
293,4.53950288436045547e-003,-0.0000000000000000,-6.35152679213213216e-003,-3.98785969568166490e-003,-1.19648214521235734e-003,-3.57107570879683378e-004,-1.13670870242184413e-004,-2.15697337901188715e-019
294,5.73519470527465627e-003,-0.0000000000000000,-7.96734356631353599e-003,-5.07219571963883793e-003,-1.51163205288759768e-003,-4.51168663595092993e-004,-1.43611445958803419e-004,4.49025322782240150e-019
295,7.22813347097990902e-003,-0.0000000000000000,-9.97383486272867235e-003,-6.43055897770010779e-003,-1.90512768941752302e-003,-5.68613183329034393e-004,-1.80995197667795148e-004,-4.64218220888869923e-019
296,9.20111449741348869e-003,-0.0000000000000000,-1.26115144370411904e-002,-8.22679559442212813e-003,-2.42514863249581984e-003,-7.23821028703546627e-004,-2.30399389264221525e-004,-1.40149702473315243e-018
297,1.20771034267796746e-002,-0.0000000000000000,-1.64384614327525228e-002,-1.08382660950232922e-002,-3.18317643670147773e-003,-9.50065497884198433e-004,-3.02415240496791370e-004,-2.08346762631525101e-018
298,1.71115166161912718e-002,-0.0000000000000000,-2.31086150453895627e-002,-1.53825914020785295e-002,-4.51010267647568904e-003,-1.34610601392711935e-003,-4.28478852082458993e-004,4.07655194142708845e-018
299,3.05226970230664321e-002,-0.0000000000000000,-4.07438183858010311e-002,-2.73896995141960815e-002,-8.04490336122672470e-003,-2.40111890405662019e-003,-7.64299885075336773e-004,1.76280899813583059e-017
300,-1.69406711290344777e-004,0.0000000000000000,2.43569544188994497e-004,1.46196619621534143e-004,4.46507270920169937e-005,1.33266618080442094e-005,4.24200815638026670e-006,-7.73241936295450396e-018
301,-3.27331933778824866e-004,0.0000000000000000,4.45839720892961331e-004,2.83297594873136111e-004,8.62752649311805735e-005,2.57501128913783938e-005,8.19651549771547348e-006,1.64549344386656497e-019
302,-4.66064727926663149e-004,0.0000000000000000,6.21916515688219909e-004,4.04601302434032825e-004,1.22841231683724884e-004,3.66637596896196674e-005,1.16704371751812726e-005,-8.75406942550805554e-019
303,-5.78304307816734095e-004,0.0000000000000000,7.61955023136145918e-004,5.03759885140599162e-004,1.52424350517717651e-004,4.54932735707173623e-005,1.44809587328338384e-005,-3.13846263189981711e-019
304,-6.57172067479656983e-004,0.0000000000000000,8.56661678065075757e-004,5.74775528852002147e-004,1.73211619225827968e-004,5.16975375157294393e-005,1.64558372828360177e-005,-1.21378822155904000e-019
305,-6.96219617688568462e-004,0.0000000000000000,8.97309118241656372e-004,6.11994156388491169e-004,1.83503428227864011e-004,5.47692782256305264e-005,1.74336027183221209e-005,-5.11815737487531728e-019
306,6.89426796611846836e-004,-0.0000000000000000,-8.75737640742050042e-004,-6.10090765303720008e-004,-1.81713036335836615e-004,-5.42349096163856887e-005,-1.72635079071642371e-005,5.94831716481119783e-019
307,6.31183268484857398e-004,-0.0000000000000000,-7.84335412809251563e-004,-5.64040440763543638e-004,-1.66361720731620071e-004,-4.96530852678715671e-005,-1.58050679203761870e-005,4.34253095504945404e-019
308,5.16246204366875572e-004,-0.0000000000000000,-6.15988139516893845e-004,-4.69068208814852673e-004,-1.36067622775934335e-004,-4.06113692871712037e-005,-1.29270003356250910e-005,2.40848862562330479e-020
309,3.39664362874911481e-004,-0.0000000000000000,-3.63986075878432722e-004,-3.20569128470648765e-004,-8.95257379271141292e-005,-2.67202640090031781e-005,-8.50532419557174587e-006,5.54468744291504220e-019
310,9.66550923654357907e-005,-0.0000000000000000,-2.18713226041624808e-005,-1.13986882447110775e-004,-2.54754970312749285e-005,-7.60353415930081788e-006,-2.42028009275744961e-006,-1.05447111413303215e-019
311,2.17585691449251003e-004,-0.0000000000000000,-4.16800172608071710e-004,-1.55366273295937194e-004,-5.73493180879077754e-005,-1.71167415709384352e-005,-5.44842806134288173e-006,-5.07864155948527282e-019
312,6.08171595337712628e-004,-0.0000000000000000,-9.58822251531050887e-004,-4.92574708265079578e-004,-1.60296506816068210e-004,-4.78428335923957061e-005,-1.52288469155054134e-005,-4.32456378134025476e-020
313,1.08096243098028465e-003,-0.0000000000000000,-1.61189427882177903e-003,-9.03512918645715249e-004,-2.84910546652198586e-004,-8.50357137713510128e-005,-2.70677083721903058e-005,-8.41546343674845943e-019
314,1.64323536571814462e-003,-0.0000000000000000,-2.38548301120798754e-003,-1.39544107732771398e-003,-4.33109489198731101e-004,-1.29267852622264045e-004,-4.11472354555110362e-005,1.30289817877931226e-019
315,2.30474328425662534e-003,-0.0000000000000000,-3.29219468550322365e-003,-1.97793490500710462e-003,-6.07463913812335190e-004,-1.81306477098021736e-004,-5.77116440893847359e-005,-9.39815445045434791e-019
316,3.07944611134607993e-003,-0.0000000000000000,-4.35004011180873101e-003,-2.66439952542831720e-003,-8.11653254378821246e-004,-2.42249767978824297e-004,-7.71104960733328283e-005,3.21940099748024902e-019
317,3.98848190751160091e-003,-0.0000000000000000,-5.58635173275134466e-003,-3.47466616036488539e-003,-1.05124889451315589e-003,-3.13760586075296100e-004,-9.98730964424961442e-005,-8.92100910641356821e-019
318,5.06558361270131700e-003,-0.0000000000000000,-7.04496340005369200e-003,-4.43973773096300196e-003,-1.33514186510106173e-003,-3.98492589408596005e-004,-1.26844130779756362e-004,5.79303370096795909e-019
319,6.36773763259086342e-003,-0.0000000000000000,-8.80037569901924444e-003,-5.61115932751194216e-003,-1.67835214050065119e-003,-5.00928708693356480e-004,-1.59450560250328985e-004,9.85930769434426660e-019
320,7.99831653199044139e-003,-0.0000000000000000,-1.09885038200168185e-002,-7.08141499538839699e-003,-2.10812574989380219e-003,-6.29200919268145011e-004,-2.00280872998834355e-004,-6.76183256108440037e-019
321,1.01642937292283700e-002,-0.0000000000000000,-1.38825876977651079e-002,-9.03445439607085225e-003,-2.67901492199762925e-003,-7.99591130528970982e-004,-2.54517761751822430e-004,7.78404646982959577e-019
322,1.33465357111640492e-002,-0.0000000000000000,-1.81183611093644961e-002,-1.18961199694760031e-002,-3.51776220557582266e-003,-1.04992750723400174e-003,-3.34202305327584582e-004,-7.90821503799363721e-019
323,1.89774213813587410e-002,-0.0000000000000000,-2.55853220454588665e-002,-1.69325011984845300e-002,-5.00190140279927180e-003,-1.49289052649276819e-003,-4.75201813578708925e-004,2.87036551979525998e-018
324,3.41708027576096002e-002,-0.0000000000000000,-4.55900840077384170e-002,-3.04250268296752148e-002,-9.00643890572340802e-003,-2.68810323038817843e-003,-8.55649833361355394e-004,-5.41736569211822364e-017
325,-1.81734638115059943e-004,0.0000000000000000,2.59158439388512826e-004,1.56237803265495232e-004,4.79000137672725719e-005,1.42964586243428909e-005,4.55070413588144088e-006,-1.39786585979057215e-017
326,-3.48978850807298263e-004,0.0000000000000000,4.73539933264769590e-004,3.00835086150041042e-004,9.19807685039100015e-005,2.74530037483710860e-005,8.73856249636635951e-006,-2.22250815735491933e-018
327,-4.93593404132711957e-004,0.0000000000000000,6.57144992427532103e-004,4.26718518506339565e-004,1.30096997382783008e-004,3.88293489369220037e-005,1.23597656403280742e-005,-5.22154620631049594e-019
328,-6.07896558718272516e-004,0.0000000000000000,7.99626904722989997e-004,5.27209924055717198e-004,1.60224015085092371e-004,4.78211973778263244e-005,1.52219598941423571e-005,-3.81939236266858848e-019
329,-6.84675443388085511e-004,0.0000000000000000,8.91254442574800554e-004,5.96021653893286704e-004,1.80460716543162766e-004,5.38611364850769209e-005,1.71445322240047399e-005,-7.51531594673435203e-019
330,-7.17192367138595093e-004,0.0000000000000000,9.22925223932754505e-004,6.27248828952126081e-004,1.89031240602452797e-004,5.64191345629909139e-005,1.79587683011023445e-005,8.12550573556787959e-020
331,6.99179551141965692e-004,-0.0000000000000000,-8.86163541079408850e-004,-6.15352292743889893e-004,-1.84283581381910127e-004,-5.50021263289909214e-005,-1.75077205714197898e-005,8.33928631459081615e-021
332,6.24815332681269496e-004,-0.0000000000000000,-7.73094051433338486e-004,-5.55125901137672032e-004,-1.64683316355033175e-004,-4.91521409690747987e-005,-1.56456123974499199e-005,-1.98205532458676153e-019
333,4.88673605155027558e-004,-0.0000000000000000,-5.76380985094225411e-004,-4.41640793421124896e-004,-1.28800280183648838e-004,-3.84423247512515206e-005,-1.22365720161447740e-005,7.59215281110503450e-021
334,2.85635787114225210e-004,-0.0000000000000000,-2.89119243464587962e-004,-2.70157292536847863e-004,-7.52853623004578316e-005,-2.24700159226134407e-005,-7.15242821085504838e-006,-1.46030150655949536e-020
335,1.07503159609200104e-005,-0.0000000000000000,9.53419518275840702e-005,-3.59915243717805634e-005,-2.83347349422021316e-006,-8.45691547332849377e-007,-2.69191980145323245e-007,4.65904494289097791e-019
336,3.40982653261684421e-004,-0.0000000000000000,-5.83671979972692962e-004,-2.65682302468995104e-004,-8.98732012833119970e-005,-2.68239695226279491e-005,-8.53833468572650735e-006,-3.22720439441519831e-019
337,7.74936222352312935e-004,-0.0000000000000000,-1.18297430525444568e-003,-6.40123706002938657e-004,-2.04250856831412954e-004,-6.09616513085176585e-005,-1.94046962895836001e-005,1.07033196941854617e-019
338,1.29734834779444605e-003,-0.0000000000000000,-1.90142025616663653e-003,-1.09346058872508592e-003,-3.41943638718188734e-004,-1.02058073068079003e-004,-3.24860936223967753e-005,-5.15461746709792766e-019
339,1.91607711319770487e-003,-0.0000000000000000,-2.74923088112926164e-003,-1.63335039086850921e-003,-5.05022711337223653e-004,-1.50731404063564811e-004,-4.79792960718186825e-005,1.09384515844203252e-019
340,2.64179268675738578e-003,-0.0000000000000000,-3.74023885974335583e-003,-2.27001796929130872e-003,-6.96300423541099610e-004,-2.07821030884913213e-004,-6.61514886875813114e-005,2.67857457166727336e-019
341,3.48993027555024237e-003,-0.0000000000000000,-4.89446537423577320e-003,-3.01795364847251254e-003,-9.19845051117136538e-004,-2.74541189857910859e-004,-8.73891748964978916e-005,-3.03954291222384611e-019
342,4.48404853649413994e-003,-0.0000000000000000,-6.24257470999558476e-003,-3.89883718840022733e-003,-1.18186597714231198e-003,-3.52745162049909798e-004,-1.12282272384088056e-004,-4.51189342615943218e-019
343,5.66196672824579705e-003,-0.0000000000000000,-7.83404027780872439e-003,-4.94689564863668579e-003,-1.49233126835477629e-003,-4.45408062562860601e-004,-1.41777789699889460e-004,3.40267663375195054e-019
344,7.08786954064488054e-003,-0.0000000000000000,-9.75326823000256457e-003,-6.21950044604119637e-003,-1.86815815938417423e-003,-5.57579087148385075e-004,-1.77482935768832586e-004,-1.02545873616120666e-018
345,8.87863774559556791e-003,-0.0000000000000000,-1.21546453445794678e-002,-7.82026135948580073e-003,-2.34015305354159670e-003,-6.98452856803031749e-004,-2.22324449353904734e-004,-5.13067538869540075e-019
346,1.12691018770158732e-002,-0.0000000000000000,-1.53492199433427415e-002,-9.95629883808007120e-003,-2.97021051244145346e-003,-8.86502707410263997e-004,-2.82182575897813287e-004,-1.99094413376445590e-018
347,1.48065744512177553e-002,-0.0000000000000000,-2.00622901951275703e-002,-1.31089549887619724e-002,-3.90258634344848232e-003,-1.16478389153968406e-003,-3.70762227944788436e-004,2.21741101452004987e-018
348,2.11258189820403702e-002,-0.0000000000000000,-2.84546717378461253e-002,-1.87135514618638581e-002,-5.56815709978687734e-003,-1.66189780944935245e-003,-5.28998502576990149e-004,-1.18686099212503946e-017
349,3.83621711640481991e-002,-0.0000000000000000,-5.11962763500605073e-002,-3.39058225645458428e-002,-1.01111628336911178e-002,-3.01782422149707123e-003,-9.60603284449788896e-004,7.26092995678823964e-017
350,-1.96250388753487572e-004,0.0000000000000000,2.77941097690159158e-004,1.68092347572129311e-004,5.17259468288805481e-005,1.54383643755442402e-005,4.91418398301928389e-006,2.53487380371066994e-017
351,-3.74635088075062279e-004,0.0000000000000000,5.06890288501273076e-004,3.21698970049275859e-004,9.87430133310415248e-005,2.94712945162819538e-005,9.38100439301211151e-006,1.49756125425402880e-019
352,-5.26508303647947574e-004,0.0000000000000000,6.99883934378768904e-004,4.53310707836672585e-004,1.38772416447111176e-004,4.14186544674862228e-005,1.31839671886054493e-005,-4.60334055681872981e-019
353,-6.43733272439111267e-004,0.0000000000000000,8.45976107936702889e-004,5.55858759253383583e-004,1.69669540115799773e-004,5.06403522800236706e-005,1.61193247691679890e-005,-4.35552430144489540e-019
354,-7.18693204865723302e-004,0.0000000000000000,9.34906019202506010e-004,6.22709444542585188e-004,1.89426818183134659e-004,5.65372004706334654e-005,1.79963498465388287e-005,3.18282372540106564e-019
355,-7.44295862825646829e-004,0.0000000000000000,9.57109760148263928e-004,6.47655094342731996e-004,1.96174941025200169e-004,5.85512762889962412e-005,1.86374500910628475e-005,-3.70119879152517566e-019
356,7.13964704895429336e-004,-0.0000000000000000,-9.03713916182609161e-004,-6.24894461600560480e-004,-1.88180521850627195e-004,-5.61652251259423649e-005,-1.78779464174101754e-005,1.22259271307482414e-019
357,6.21608997848699125e-004,-0.0000000000000000,-7.66501526768799965e-004,-5.48995779880062477e-004,-1.63838218892496331e-004,-4.88999092886859593e-005,-1.55653245600370060e-005,-1.74137033264008767e-019
358,4.61563803907938386e-004,-0.0000000000000000,-5.37838820598072467e-004,-4.14834455660500643e-004,-1.21654917798312079e-004,-3.63096869896231418e-005,-1.15577323328737893e-005,-5.16306320753815491e-020
359,2.28487930973460767e-004,-0.0000000000000000,-2.10547329923820579e-004,-2.17495092575424598e-004,-6.02228342556496632e-005,-1.79743844391969354e-005,-5.72142426507900891e-006,5.95305057388433011e-019
360,8.27969539833843656e-005,-0.0000000000000000,-2.22300597837535752e-004,-4.78765276201147810e-005,-2.18228911072607065e-005,-6.51336057420311479e-006,-2.07326706316221292e-006,-1.18394816781999646e-019
361,4.77551160089963417e-004,-0.0000000000000000,-7.67696085542706819e-004,-3.86292920795424819e-004,-1.25868724180668918e-004,-3.75673590464896710e-005,-1.19580617822688368e-005,1.59702388033325010e-019
362,9.61485139286287894e-004,-0.0000000000000000,-1.43317027576470631e-003,-8.03249477687103652e-004,-2.53419775544431905e-004,-7.56368332113434728e-005,-2.40759517707196906e-005,1.35912387525566686e-019
363,1.54131546891605195e-003,-0.0000000000000000,-2.22751949906763690e-003,-1.30520950332993035e-003,-4.06246341431258456e-004,-1.21250153834692983e-004,-3.85951226668263821e-005,-2.15041479189861090e-019
364,2.22561878436448521e-003,-0.0000000000000000,-3.16192694718849063e-003,-1.90034484708452014e-003,-5.86608975780504105e-004,-1.75082016254989096e-004,-5.57303366670402646e-005,-2.83483187158428377e-019
365,3.02618035860799557e-003,-0.0000000000000000,-4.25174510140116299e-003,-2.59970297900504127e-003,-7.97613936921502046e-004,-2.38059528638946330e-004,-7.57767014660121489e-005,7.79770266053270975e-020
366,3.96020663587271469e-003,-0.0000000000000000,-5.51943450085969328e-003,-3.41912262839412593e-003,-1.04379634772226596e-003,-3.11536264639943159e-004,-9.91650729398208127e-005,-4.59013447240556046e-019
367,5.05413663971520689e-003,-0.0000000000000000,-6.99964304554573889e-003,-4.38254040097743602e-003,-1.33212477289443689e-003,-3.97592094174253733e-004,-1.26557494244255861e-004,-1.69656889368597795e-019
368,6.35062028851954025e-003,-0.0000000000000000,-8.74852082388786340e-003,-5.52805965815923901e-003,-1.67384050188266933e-003,-4.99582144254193811e-004,-1.59021935477198412e-004,-2.32576088920474360e-019
369,7.92230881908531637e-003,-0.0000000000000000,-1.08621297326810546e-002,-6.91996731139067969e-003,-2.08809230710392578e-003,-6.23221645675821811e-004,-1.98377611102767932e-004,-2.16388369106173845e-018
370,9.90190582232173579e-003,-0.0000000000000000,-1.35165164324681265e-002,-8.67494694971902847e-003,-2.60985703100581005e-003,-7.78949947906412677e-004,-2.47947469261451247e-004,1.71043286346544407e-018
371,1.25567570462334285e-002,-0.0000000000000000,-1.70669784292470650e-002,-1.10271515024989719e-002,-3.30959930865212240e-003,-9.87798250413302959e-004,-3.14425948663061151e-004,-4.10714332536812098e-018
372,1.65114916304630044e-002,-0.0000000000000000,-2.23435014159851855e-002,-1.45223623731191385e-002,-4.35195338125050294e-003,-1.29890404697831125e-003,-4.13453999358776546e-004,-3.18901279935613301e-018
373,2.36357475888692714e-002,-0.0000000000000000,-3.18236802662305238e-002,-2.07917822352314367e-002,-6.22970195197653388e-003,-1.85934553241025552e-003,-5.91848064810515857e-004,1.42039536529578859e-018
374,4.32479872439836613e-002,-0.0000000000000000,-5.77679638736317141e-002,-3.79579915391630163e-002,-1.13989231582716094e-002,-3.40217509792205015e-003,-1.08294596822165268e-003,7.78042544449910431e-017
375,-2.13639122591584567e-004,0.0000000000000000,3.00839224108523633e-004,1.82328454030198007e-004,5.63091171085699379e-005,1.68062781445243412e-005,5.34960455369331965e-006,-4.13903085425958270e-017
376,-4.05536506875915225e-004,0.0000000000000000,5.47545583159041215e-004,3.46914003423021719e-004,1.06887736968605575e-004,3.19022061583390781e-005,1.01547876215998980e-005,1.29088023206101549e-018
377,-5.66436718124397102e-004,0.0000000000000000,7.52306369512976752e-004,4.85726936264664014e-004,1.49296395882632572e-004,4.45596898204187684e-005,1.41837897970932784e-005,2.57288964331200081e-019
378,-6.87651006461440276e-004,0.0000000000000000,9.03448498570964841e-004,5.91228499680768291e-004,1.81244989222368355e-004,5.40952141148864143e-005,1.72190414489116542e-005,-1.15881536163813932e-018
379,-7.61068091959573798e-004,0.0000000000000000,9.90061690063465984e-004,6.56365375841283017e-004,2.00595617301069093e-004,5.98706916822021903e-005,1.90574330559165058e-005,-5.55049922775164344e-019
380,-7.79156984625537820e-004,0.0000000000000000,1.00200845597566476e-003,6.74559275645529003e-004,2.05363328144062099e-004,6.12936846173045764e-005,1.95103857748967697e-005,-9.98718047111584490e-020
381,-7.34954130892157042e-004,0.0000000000000000,9.29912759438956786e-004,6.39684528183332097e-004,1.93712729696940531e-004,5.78163933533288148e-005,1.84035295885122273e-005,2.17105098601250794e-019
382,6.22026516087009524e-004,-0.0000000000000000,-7.65116751743553404e-004,-5.46026165485338126e-004,-1.63948264672203692e-004,-4.89327540571722990e-005,-1.55757793749773184e-005,4.94620189401085560e-019
383,4.34400616134948984e-004,-0.0000000000000000,-4.99592553846621651e-004,-3.88209667811904554e-004,-1.14495484267884413e-004,-3.41728494875721069e-005,-1.08775558311328540e-005,2.34562548951142369e-019
384,1.66443847839785471e-004,-0.0000000000000000,-1.25791605890592407e-004,-1.61090881120647491e-004,-4.38698018705127894e-005,-1.30935830870606684e-005,-4.16781694229446759e-006,1.61881587302359996e-019
385,1.87320425527523444e-004,-0.0000000000000000,-3.63593491361622017e-004,-1.40410076809459284e-004,-4.93722661455268149e-005,-1.47358739142858946e-005,-4.69057434837401687e-006,-6.24499256728170403e-019
386,6.32492775480323960e-004,-0.0000000000000000,-9.75992596377078542e-004,-5.21555197142225223e-004,-1.66706869034911767e-004,-4.97560998205061388e-005,-1.58378584706790730e-005,-9.05775806939918409e-020
387,1.17521722796908555e-003,-0.0000000000000000,-1.71950713671618818e-003,-9.88153554882885378e-004,-3.09753394992035459e-004,-9.24504246888065259e-005,-2.94278841603348491e-005,-1.17184979225061333e-019
388,1.82281387176326439e-003,-0.0000000000000000,-2.60374350707084619e-003,-1.54710804031633941e-003,-4.80441208464438762e-004,-1.43394695518571017e-004,-4.56439492097290365e-005,-1.68856977562284753e-019
389,2.58475023881335562e-003,-0.0000000000000000,-3.64109994518380239e-003,-2.20725243161475852e-003,-6.81265678057132161e-004,-2.03333691513216358e-004,-6.47231242027534933e-005,5.94512779284531258e-019
390,3.47417626828125554e-003,-0.0000000000000000,-4.84880930715215000e-003,-2.98067374812595711e-003,-9.15692748785833861e-004,-2.73301874583274879e-004,-8.69946885923223638e-005,7.06998323677788795e-019
391,4.51044549983410734e-003,-0.0000000000000000,-6.25230539923114954e-003,-3.88488716649028169e-003,-1.18882345599186589e-003,-3.54821723227652689e-004,-1.12943262335902627e-004,-1.90585470666896551e-019
392,5.72346452235597200e-003,-0.0000000000000000,-7.89104161514509773e-003,-4.94659572397865895e-003,-1.50854031469038774e-003,-4.50245889176785366e-004,-1.43317717738190370e-004,-2.03668044248889097e-019
393,7.16166903545714922e-003,-0.0000000000000000,-9.82916801328444917e-003,-6.20859799963589028e-003,-1.88760957952072432e-003,-5.63384647578621693e-004,-1.79330903048074720e-004,8.79711669922545460e-019
394,8.90781077775446538e-003,-0.0000000000000000,-1.21766553663213706e-002,-7.74347735970268812e-003,-2.34784222412231722e-003,-7.00747802065898118e-004,-2.23054953118597023e-004,1.47776228566510717e-019
395,1.11134088972939214e-002,-0.0000000000000000,-1.51353373137554301e-002,-9.68348849743587078e-003,-2.92917432958305583e-003,-8.74254859307842312e-004,-2.78283964760797067e-004,6.29106888379984216e-019
396,1.40843675467316257e-002,-0.0000000000000000,-1.91131199130212918e-002,-1.22948160757222966e-002,-3.71223341528284859e-003,-1.10797028002669693e-003,-3.52677893728878147e-004,-4.71695003210383253e-018
397,1.85367816640869022e-002,-0.0000000000000000,-2.50643273152186090e-002,-1.61993364495801664e-002,-4.88576147114539068e-003,-1.45822686769771183e-003,-4.64168028285194437e-004,7.43797468581307329e-018
398,2.66175835064776031e-002,-0.0000000000000000,-3.58424591672250881e-002,-2.32590347594392906e-002,-7.01562797175229666e-003,-2.09391663157382831e-003,-6.66514364664432435e-004,1.07034482121850881e-018
399,4.90399531987257692e-002,-0.0000000000000000,-6.55942829919913262e-002,-4.27574072493014240e-002,-1.29255184749861411e-002,-3.85780976660271774e-003,-1.22797898765555479e-003,-1.12493762813314073e-016
400,-2.34881893990546430e-004,0.0000000000000000,3.29182680012343385e-004,1.99759052013711409e-004,6.19080989081311606e-005,1.84773762116752798e-005,5.88153153997328288e-006,2.38257229121913817e-017
401,-4.43455430485141988e-004,0.0000000000000000,5.97892051778211751e-004,3.77948630518448237e-004,1.16882072567702793e-004,3.48851616174570634e-005,1.11042918285448354e-005,2.37052574028447573e-018
402,-6.15717065030500950e-004,0.0000000000000000,8.17551088834825366e-004,5.25904391160592738e-004,1.62285275189321684e-004,4.84364105591721374e-005,1.54177883322935838e-005,-1.27522405189588025e-018
403,-7.42296362325718727e-004,0.0000000000000000,9.75588053169245371e-004,6.35511143384361304e-004,1.95647930315012600e-004,5.83939822430952179e-005,1.85873818418101241e-005,-1.28860201365625849e-018
404,-8.14466974216790916e-004,0.0000000000000000,1.06028315590444492e-003,6.99197393014121173e-004,2.14670023861902691e-004,6.40714038812222389e-005,2.03945612769529731e-005,-7.80873044347696177e-019
405,-8.24147654807288912e-004,0.0000000000000000,1.06077662675913486e-003,7.09923663363815158e-004,2.17221572294466048e-004,6.48329507751911269e-005,2.06369691822748573e-005,-4.81391837716797941e-019
406,-7.63884845313952563e-004,0.0000000000000000,9.67051489192959817e-004,6.61156820438265702e-004,2.01338032316006197e-004,6.00922762889805246e-005,1.91279656263549298e-005,3.95524318043416686e-021
407,6.26807532711362277e-004,-0.0000000000000000,-7.69879164600519635e-004,-5.46822134372699793e-004,-1.65208402877170529e-004,-4.93088607099011477e-005,-1.56954978405176995e-005,4.22750596129930612e-020
408,4.06543045224668235e-004,-0.0000000000000000,-4.60713125331153081e-004,-3.61223213948719886e-004,-1.07153031350534225e-004,-3.19813871779199376e-005,-1.01799917127490138e-005,-3.96557159320750171e-019
409,9.70786882529580514e-005,-0.0000000000000000,-3.15106319560235371e-005,-9.89168482956101882e-005,-2.55871447025444592e-005,-7.63685703696283431e-006,-2.43088709429097347e-006,1.56898417842394508e-019
410,3.07452327275659423e-004,-0.0000000000000000,-5.25546214765538902e-004,-2.45475657008762380e-004,-8.10355735991598005e-005,-2.41862504665158021e-005,-7.69872263323575460e-006,-8.48757681596059457e-019
